Season,Rank,Player,TGT,TGT %,REC,YDS,Y/R,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
2017,50,Jordy Nelson (GB),88,15.8,53,482,9.1,4,6,0,0,0,0,15,84.2,5.6,0.10%
2017,51,Martavis Bryant (PIT),84,14.4,50,603,12.1,7,3,6,22,0,0,15,82.5,5.5,1.10%
2017,52,Ryan Grant (WAS),65,12.3,45,573,12.7,10,4,0,0,0,0,16,81.3,5.1,0.00%
2017,53,Danny Amendola (NE),86,14.8,61,659,10.8,7,2,0,0,0,0,15,77.9,5.2,0.00%
2017,54,Chris Hogan (NE),59,10.1,34,439,12.9,6,5,3,17,0,0,9,75.6,8.4,0.00%
2017,55,Albert Wilson (KC),62,11.8,42,554,13.2,4,3,3,6,0,0,13,74,5.7,0.00%
2017,56,Tyler Lockett (SEA),71,13.8,45,555,12.3,5,2,10,58,0,0,16,73.3,4.6,0.60%
2017,57,DeVante Parker (MIA),96,16.3,57,670,11.8,9,1,0,0,0,0,13,73,5.6,0.00%
2017,58,Brandon LaFell (CIN),89,17.8,52,548,10.5,6,3,0,0,0,0,16,72.8,4.6,0.00%
2017,59,Jaron Brown (ARI),69,11.6,31,477,15.4,12,4,0,0,0,0,16,71.7,4.5,0.00%
2017,60,Adam Humphries (TB),83,13.9,61,631,10.3,5,1,1,6,0,1,16,67.7,4.2,0.00%
2016,1,Mike Evans (TB),173,30.4,96,"1,321",13.8,15,12,0,0,0,0,16,208.1,13,90.50%
2016,2,Jordy Nelson (GB),152,24.7,97,"1,257",13,19,14,0,0,0,1,16,207.7,13,0.10%
2016,3,Antonio Brown (PIT),154,26.4,106,"1,284",12.1,22,12,3,9,0,0,15,201.3,13.4,0.90%
2016,4,Odell Beckham Jr. (NYG),169,28.2,101,"1,367",13.5,20,10,1,9,0,1,16,195.6,12.2,3.90%
2016,5,T.Y. Hilton (IND),155,27.3,91,"1,448",15.9,28,6,0,0,0,0,16,182.8,11.4,1.60%
2016,6,Julio Jones (ATL),129,24.1,83,"1,409",17,27,6,0,0,0,0,14,176.9,12.6,0.70%
2016,7,Davante Adams (GB),121,19.7,75,997,13.3,17,12,0,0,0,1,16,171.7,10.7,96.10%
2016,8,Brandin Cooks (NO),117,17.9,78,"1,173",15,15,8,6,30,0,0,16,168.3,10.5,1.10%
2016,9,Michael Thomas (NO),121,18.5,92,"1,137",12.4,18,9,0,0,0,2,15,163.7,10.9,0.70%
2016,10,Doug Baldwin (SEA),125,22.8,94,"1,128",12,16,7,3,2,0,0,16,159.6,10,0.00%
2016,11,Michael Crabtree (OAK),145,24.8,89,"1,003",11.3,10,8,0,0,0,0,16,150.3,9.4,0.00%
2016,12,Amari Cooper (OAK),132,22.6,83,"1,153",13.9,21,5,1,0,0,0,16,149.3,9.3,1.10%
2016,13,Tyrell Williams (LAC),119,21.2,69,"1,059",15.3,19,7,0,0,0,0,16,147.9,9.2,0.00%
2016,14,Rishard Matthews (TEN),108,21.8,65,945,14.5,16,9,0,0,0,1,16,146.5,9.2,0.00%
2016,15,Tyreek Hill (KC),83,15.4,61,593,9.7,8,6,24,267,3,1,16,138,8.6,16.00%
2016,16,Jarvis Landry (MIA),131,28.1,94,"1,136",12.1,16,4,5,17,0,2,16,137.3,8.6,7.10%
2016,17,Larry Fitzgerald (ARI),150,23.5,107,"1,023",9.6,8,6,2,5,0,1,16,136.8,8.6,0.80%
2016,18,Terrelle Pryor Sr. (CLE),140,25.2,77,"1,007",13.1,11,4,8,21,1,0,16,136.4,8.5,0.00%
2016,19,Demaryius Thomas (DEN),144,26.1,90,"1,083",12,10,5,0,0,0,2,16,136.3,8.5,0.10%
2016,20,Kelvin Benjamin (CAR),118,21.4,63,941,14.9,10,7,0,0,0,1,16,134.1,8.4,0.10%
2016,21,Emmanuel Sanders (DEN),137,24.4,79,"1,032",13.1,12,5,1,4,0,0,16,133.6,8.4,0.00%
2016,22,Julian Edelman (NE),159,29.2,98,"1,106",11.3,11,3,12,57,0,2,16,132.3,8.3,8.40%
2016,23,Golden Tate (DET),135,23.3,91,"1,077",11.8,13,4,10,4,0,1,16,132.1,8.3,1.00%
2016,24,Mike Wallace (BAL),116,17.8,72,"1,017",14.1,10,4,5,31,0,0,16,130.8,8.2,0.00%
2016,25,Dez Bryant (DAL),96,20.1,50,796,15.9,10,8,0,0,0,1,13,130,10,2.60%
2016,26,Kenny Britt (LAR),111,20.9,68,"1,002",14.7,15,5,0,0,0,1,15,128.2,8.5,0.00%
2016,27,Kenny Stills (MIA),81,17.2,42,726,17.3,10,9,0,0,0,0,16,126.6,7.9,0.00%
2016,28,Allen Robinson II (JAC),151,24.2,73,883,12.1,11,6,0,0,0,0,16,126.3,7.9,1.40%
2016,29,Adam Thielen (MIN),92,16.1,69,967,14,16,5,2,15,0,1,16,126.2,7.9,3.50%
2016,30,DeSean Jackson (WAS),100,17,56,"1,005",17.9,19,4,0,0,0,0,15,124.5,8.3,0.60%
2016,30,Jamison Crowder (WAS),99,16.7,67,847,12.6,11,7,2,-2,0,1,16,124.5,7.8,1.00%
2016,32,Pierre Garcon (WAS),114,19.3,79,"1,041",13.2,15,3,0,0,0,0,16,122.1,7.6,0.00%
2016,33,Brandon LaFell (CIN),107,19.8,64,862,13.5,11,6,1,-2,0,0,16,122,7.6,0.00%
2016,34,A.J. Green (CIN),100,18.4,66,964,14.6,15,4,0,0,0,0,10,120.4,12,0.70%
2016,35,Willie Snead IV (NO),104,16.1,72,895,12.4,12,4,0,0,0,0,15,119.5,8,0.00%
2016,36,DeAndre Hopkins (HOU),151,26.2,78,954,12.2,10,4,0,0,0,0,16,119.4,7.5,0.60%
2016,36,Sterling Shepard (NYG),105,17.5,65,683,10.5,6,8,3,31,0,0,16,119.4,7.5,1.80%
2016,38,Marvin Jones Jr. (DET),103,17.9,55,930,16.9,16,4,1,3,0,0,15,117.3,7.8,0.00%
2016,39,Cole Beasley (DAL),98,20.6,75,833,11.1,6,5,1,7,0,0,16,114,7.1,0.00%
2016,40,Steve Smith (BAL),101,15.6,70,799,11.4,12,5,0,0,0,0,14,113.9,8.1,0.00%
2016,41,Cameron Meredith (CHI),97,17.7,66,888,13.5,13,4,1,6,0,2,14,113.5,8.1,0.00%
2016,42,Quincy Enunwa (NYJ),105,19.2,58,857,14.8,14,4,1,12,0,0,16,110.9,6.9,0.00%
2016,43,Marqise Lee (JAC),105,16.9,63,851,13.5,13,3,6,35,0,1,16,109.4,6.8,1.00%
2016,44,Stefon Diggs (MIN),112,19.3,84,903,10.8,10,3,3,10,0,0,13,109.3,8.4,74.50%
2016,45,Anquan Boldin (DET),95,16.4,67,584,8.7,5,8,0,0,0,0,16,106.4,6.7,0.10%
2016,46,J.J. Nelson (ARI),74,11.6,34,568,16.7,9,6,4,83,1,1,15,105.1,7,0.00%
2016,47,Ted Ginn Jr. (CAR),95,17.4,54,752,13.9,9,4,14,98,0,2,16,105,6.6,0.00%
2016,47,Taylor Gabriel (ATL),50,9.4,35,579,16.5,8,6,4,51,1,0,13,105,8.1,0.10%
2016,47,Dontrelle Inman (LAC),97,17.2,58,810,14,10,4,0,0,0,0,16,105,6.6,0.00%
2016,50,DeVante Parker (MIA),87,18.6,56,744,13.3,9,4,0,0,0,0,15,98.4,6.6,0.00%
2016,51,Brandon Marshall (NYJ),128,23.3,59,788,13.4,10,3,0,0,0,0,15,96.8,6.5,2.60%
2016,52,Alshon Jeffery (CHI),94,17.1,52,821,15.8,12,2,0,0,0,0,12,94.1,7.8,0.00%
2016,53,Chris Hogan (NE),58,10.7,38,680,17.9,11,4,3,9,0,1,15,90.9,6.1,0.00%
2016,54,Mohamed Sanu Sr. (ATL),81,15.5,59,653,11.1,6,4,1,5,0,1,15,89.8,6,0.00%
2016,55,Tavon Austin (LAR),106,20.1,58,509,8.8,6,3,28,159,1,1,15,88.8,5.9,0.60%
2016,56,Randall Cobb (GB),84,13.6,60,610,10.2,7,4,10,33,0,0,13,88.3,6.8,1.70%
2016,57,Travis Benjamin (LAC),75,13.3,47,677,14.4,10,4,2,-3,0,3,14,85.4,6.1,1.00%
2016,58,Tyler Lockett (SEA),66,12,41,597,14.6,9,1,6,114,1,0,15,83.1,5.5,0.60%
2016,59,Jeremy Kerley (SF),115,23.3,64,667,10.4,8,3,0,0,0,1,16,82.7,5.2,0.00%
2016,60,Terrance Williams (DAL),61,12.5,44,594,13.5,6,4,0,0,0,1,16,81.4,5.1,0.00%
2015,1,Antonio Brown (PIT),193,33.1,136,"1,834",13.5,25,10,3,28,0,2,16,246.2,15.4,0.90%
2015,2,Julio Jones (ATL),203,32.9,136,"1,871",13.8,25,8,0,0,0,1,16,239.1,14.9,0.70%
2015,3,Brandon Marshall (NYJ),173,29,109,"1,502",13.8,19,14,0,0,0,2,16,230.2,14.4,2.60%
2015,4,Allen Robinson II (JAC),151,25.1,80,"1,400",17.5,31,14,0,0,0,0,16,224,14,1.40%
2015,5,Odell Beckham Jr. (NYG),158,26,96,"1,450",15.1,19,13,1,3,0,0,15,223.3,14.9,3.90%
2015,6,DeAndre Hopkins (HOU),192,31.6,111,"1,521",13.7,19,11,0,0,0,0,16,220.1,13.8,0.60%
2015,7,Doug Baldwin (SEA),103,21.9,78,"1,069",13.7,16,14,0,0,0,0,16,190.9,11.9,0.00%
2015,8,A.J. Green (CIN),132,26.6,86,"1,297",15.1,19,10,0,0,0,1,16,187.7,11.7,0.70%
2015,9,Calvin Johnson (DET),149,23.8,88,"1,214",13.8,16,9,0,0,0,1,16,173.4,10.8,0.10%
2015,10,Eric Decker (NYJ),132,22,80,"1,027",12.8,16,12,0,0,0,1,15,172.7,11.5,0.60%
2015,11,Larry Fitzgerald (ARI),145,26.5,109,"1,215",11.1,17,9,0,0,0,2,16,171.5,10.7,0.80%
2015,12,Brandin Cooks (NO),129,19.7,84,"1,138",13.5,18,9,8,18,0,0,16,169.6,10.6,1.10%
2015,13,Demaryius Thomas (DEN),177,29.4,105,"1,304",12.4,14,6,0,0,0,2,16,162.4,10.1,0.10%
2015,14,Allen Hurns (JAC),105,17.6,64,"1,031",16.1,19,10,0,0,0,1,15,161.1,10.7,0.00%
2015,15,Jarvis Landry (MIA),166,28.8,110,"1,157",10.5,10,4,18,113,1,0,16,159.4,10,7.10%
2015,16,Sammy Watkins (BUF),96,20.9,60,"1,047",17.5,18,9,1,1,0,0,13,158.8,12.2,0.00%
2015,17,Jeremy Maclin (KC),124,26.9,87,"1,088",12.5,14,8,3,14,0,1,15,156.2,10.4,0.00%
2015,18,Emmanuel Sanders (DEN),137,22.6,76,"1,135",14.9,12,6,3,29,0,2,15,148.4,9.9,0.00%
2015,19,Michael Crabtree (OAK),146,24.1,85,922,10.8,15,9,0,0,0,0,16,146.2,9.1,0.00%
2015,20,John Brown (ARI),101,18.3,65,"1,003",15.4,11,7,3,22,0,1,15,142.5,9.5,0.00%
2015,21,T.Y. Hilton (IND),134,22.5,69,"1,124",16.3,17,5,0,0,0,0,16,142.4,8.9,1.60%
2015,22,James Jones (GB),99,17.5,50,890,17.8,18,8,0,0,0,0,16,141,8.8,0.00%
2015,23,Tavon Austin (LAR),87,18.7,52,473,9.1,5,5,52,434,4,2,16,140.7,8.8,0.60%
2015,23,Amari Cooper (OAK),130,21.6,72,"1,070",14.9,16,6,3,-3,0,1,16,140.7,8.8,1.10%
2015,25,Ted Ginn Jr. (CAR),96,19.2,44,739,16.8,10,10,4,60,0,0,15,139.9,9.3,0.00%
2015,26,Mike Evans (TB),148,28.1,74,"1,206",16.3,21,3,0,0,0,1,15,136.6,9.1,90.50%
2015,27,Randall Cobb (GB),129,22.7,79,829,10.5,11,6,13,50,0,0,16,129.9,8.1,1.70%
2015,28,Rueben Randle (NYG),90,14.7,57,797,14,13,8,0,0,0,0,16,127.7,8,0.00%
2015,29,Travis Benjamin (CLE),125,20.8,68,966,14.2,12,5,4,12,0,2,16,123.8,7.7,1.00%
2015,30,Kamar Aiken (BAL),127,18.6,75,944,12.6,11,5,0,0,0,1,16,122.4,7.6,0.00%
2015,31,Michael Floyd (ARI),89,16.3,52,849,16.3,13,6,0,0,0,0,15,120.9,8.1,0.00%
2015,32,Martavis Bryant (PIT),92,15.7,50,765,15.3,10,6,5,37,1,1,11,120.2,10.9,1.10%
2015,33,Golden Tate (DET),128,20.6,90,813,9,7,6,6,41,0,1,16,119.4,7.5,1.00%
2015,34,Willie Snead IV (NO),101,15.5,69,984,14.3,15,3,0,0,0,1,15,114.4,7.6,0.00%
2015,35,Pierre Garcon (WAS),111,20,72,777,10.8,7,6,0,0,0,0,16,113.7,7.1,0.00%
2015,36,Julian Edelman (NE),88,14,61,692,11.3,8,7,3,23,0,1,9,111.5,12.4,8.40%
2015,37,Donte Moncrief (IND),105,17.5,64,733,11.5,9,6,0,0,0,0,16,109.3,6.8,0.00%
2015,38,Marvin Jones Jr. (CIN),103,20.6,65,816,12.6,13,4,5,33,0,0,16,108.9,6.8,0.00%
2015,39,Markus Wheaton (PIT),79,13.5,44,749,17,9,5,0,0,0,0,16,106.9,6.7,0.00%
2015,40,Alshon Jeffery (CHI),94,18.1,54,807,14.9,14,4,0,0,0,0,9,104.7,11.6,0.00%
2015,41,Tyler Lockett (SEA),69,14.9,51,664,13,9,6,5,20,0,1,16,102.4,6.4,0.60%
2015,42,Terrance Williams (DAL),93,17.9,52,840,16.2,13,3,0,0,0,0,16,102,6.4,0.00%
2015,43,Anquan Boldin (SF),111,21.2,69,789,11.4,10,4,0,0,0,1,14,100.9,7.2,0.10%
2015,44,Jermaine Kearse (SEA),68,14.4,49,685,14,13,5,0,0,0,0,16,98.5,6.2,0.00%
2015,45,Stefon Diggs (MIN),84,19,52,720,13.8,13,4,3,13,0,0,13,97.3,7.5,74.50%
2015,46,Keenan Allen (LAC),89,13.6,67,725,10.8,8,4,0,0,0,1,8,94.5,11.8,18.00%
2015,47,Torrey Smith (SF),62,12.1,33,663,20.1,8,4,0,0,0,0,16,92.3,5.8,0.00%
2015,48,Rishard Matthews (MIA),61,10.4,43,662,15.4,10,4,1,4,0,0,11,90.6,8.2,0.00%
2015,49,Nate Washington (HOU),94,15.5,47,658,14,9,4,0,0,0,0,14,89.8,6.4,0.00%
2015,50,Kenny Britt (LAR),72,15.5,36,681,18.9,11,3,0,0,0,0,16,86.1,5.4,0.00%
2015,51,Steve Smith (BAL),73,10.7,46,670,14.6,13,3,0,0,0,0,7,85,12.1,0.00%
2015,52,Danny Amendola (NE),87,13.9,65,648,10,5,3,2,11,0,1,14,83.3,6,0.00%
2015,53,Dorial Green-Beckham (TEN),67,12.5,32,549,17.2,10,4,0,0,0,0,16,80.9,5.1,0.40%
2015,54,Seth Roberts (OAK),55,9.2,32,480,15,7,5,0,0,0,0,16,80,5,0.00%
2015,55,Cole Beasley (DAL),75,14.6,52,536,10.3,7,5,0,0,0,2,16,79.6,5,0.00%
2015,56,Marques Colston (NO),67,10.5,45,520,11.6,6,4,0,0,0,0,13,76,5.8,0.00%
2015,57,Devin Funchess (CAR),63,12.6,31,473,15.3,5,5,0,0,0,1,16,75.3,4.7,0.00%
2015,58,DeSean Jackson (WAS),49,8.8,30,528,17.6,10,4,0,0,0,1,9,74.8,8.3,0.60%
2015,59,Jamison Crowder (WAS),78,14,59,604,10.2,7,2,2,2,0,1,16,74.6,4.7,1.00%
2015,60,Andre Johnson (IND),77,12.8,41,503,12.3,7,4,0,0,0,0,16,74.3,4.6,0.00%
2015,60,Vincent Jackson (TB),62,12,33,543,16.5,13,3,0,0,0,0,10,74.3,7.4,0.00%
2014,1,Antonio Brown (PIT),181,30.3,129,"1,698",13.2,19,13,4,13,0,2,16,251.9,15.7,0.90%
2014,2,Jordy Nelson (GB),151,28.4,98,"1,519",15.5,19,13,0,0,0,0,16,229.9,14.4,0.10%
2014,2,Demaryius Thomas (DEN),184,30.6,111,"1,619",14.6,25,11,0,0,0,0,16,229.9,14.4,0.10%
2014,4,Dez Bryant (DAL),137,29.3,88,"1,320",15,22,16,0,0,0,0,16,228,14.3,2.60%
2014,5,Odell Beckham Jr. (NYG),130,21.6,91,"1,305",14.3,16,12,7,35,0,1,12,204,17,3.90%
2014,6,Randall Cobb (GB),127,23.8,91,"1,287",14.1,24,12,11,37,0,2,16,202.4,12.7,1.70%
2014,7,Emmanuel Sanders (DEN),141,23.5,101,"1,404",13.9,24,9,8,44,0,0,16,200.8,12.6,0.00%
2014,8,Julio Jones (ATL),163,26.3,104,"1,593",15.3,31,6,1,1,0,1,15,193.4,12.9,0.70%
2014,9,Jeremy Maclin (PHI),143,23.3,85,"1,318",15.5,21,10,0,0,0,0,16,191.8,12,0.00%
2014,10,Mike Evans (TB),123,23.2,68,"1,051",15.5,20,12,0,0,0,0,15,177.1,11.8,90.50%
2014,11,Alshon Jeffery (CHI),145,24.1,85,"1,133",13.3,17,10,6,33,0,0,16,176.6,11,0.00%
2014,12,T.Y. Hilton (IND),131,20.4,82,"1,345",16.4,21,7,2,20,0,1,15,176.5,11.8,1.60%
2014,13,Golden Tate (DET),144,24.3,99,"1,331",13.4,17,4,5,30,0,0,16,160.1,10,1.00%
2014,14,Calvin Johnson (DET),128,21.6,71,"1,077",15.2,16,8,0,0,0,0,13,155.7,12,0.10%
2014,15,DeAndre Hopkins (HOU),127,26.7,76,"1,210",15.9,20,6,0,0,0,1,16,155,9.7,0.60%
2014,16,DeSean Jackson (WAS),95,17.5,56,"1,169",20.9,16,6,4,7,0,0,15,153.6,10.2,0.60%
2014,17,Kelvin Benjamin (CAR),145,26.8,73,"1,008",13.8,14,9,0,0,0,1,16,152.8,9.5,0.10%
2014,18,Mike Wallace (MIA),115,19.7,67,862,12.9,10,10,4,16,0,1,16,145.8,9.1,0.00%
2014,19,Torrey Smith (BAL),92,17.2,49,767,15.7,13,11,0,0,0,0,16,142.7,8.9,0.00%
2014,20,Steve Smith (BAL),134,24.6,79,"1,065",13.5,15,6,0,0,0,1,16,140.5,8.8,0.00%
2014,21,Anquan Boldin (SF),131,27.1,83,"1,062",12.8,14,5,1,4,0,0,16,136.6,8.5,0.10%
2014,21,Brandon LaFell (NE),119,19.9,74,953,12.9,10,7,2,13,0,1,16,136.6,8.5,0.00%
2014,23,A.J. Green (CIN),116,23.3,69,"1,041",15.1,13,6,2,2,0,2,13,136.3,10.5,0.70%
2014,24,Sammy Watkins (BUF),128,22.2,65,982,15.1,14,6,2,8,0,1,16,133,8.3,0.00%
2014,25,Roddy White (ATL),125,19.9,80,921,11.5,14,7,0,0,0,1,14,132.1,9.4,0.00%
2014,26,Julian Edelman (NE),134,22.4,92,972,10.6,7,4,10,94,0,0,14,130.6,9.3,8.40%
2014,27,Eric Decker (NYJ),115,24.1,74,962,13,12,5,0,0,0,0,15,126.2,8.4,0.60%
2014,28,Mohamed Sanu Sr. (CIN),98,19.6,56,790,14.1,9,5,7,51,0,0,16,123.2,7.7,0.00%
2014,29,Malcom Floyd (LAC),92,16.3,52,856,16.5,13,6,0,0,0,0,16,121.6,7.6,0.00%
2014,30,Eddie Royal (LAC),91,16.2,62,778,12.5,14,7,3,14,0,1,16,119.2,7.5,0.00%
2014,31,Michael Floyd (ARI),99,17.4,47,841,17.9,15,6,1,2,0,1,16,118.3,7.4,0.00%
2014,32,Marques Colston (NO),99,15.2,59,902,15.3,17,5,0,0,0,1,16,118.2,7.4,0.00%
2014,33,Brandon Marshall (CHI),106,17.3,61,721,11.8,5,8,0,0,0,1,13,118.1,9.1,2.60%
2014,34,Rueben Randle (NYG),127,21.4,71,938,13.2,12,3,0,0,0,0,16,111.8,7,0.00%
2014,35,Kendall Wright (TEN),93,18.6,57,715,12.5,10,6,4,54,0,1,14,110.9,7.9,0.00%
2014,35,Kenny Stills (NO),84,12.9,63,931,14.8,10,3,1,-2,0,0,15,110.9,7.4,0.00%
2014,37,Greg Jennings (MIN),92,18.4,59,742,12.6,9,6,0,0,0,0,16,110.2,6.9,0.00%
2014,37,Vincent Jackson (TB),142,27.2,70,"1,002",14.3,12,2,0,0,0,1,16,110.2,6.9,0.00%
2014,39,Terrance Williams (DAL),65,13.6,37,621,16.8,10,8,0,0,0,0,16,110.1,6.9,0.00%
2014,40,Andre Johnson (HOU),147,30.8,85,936,11,14,3,0,0,0,3,15,105.6,7,0.00%
2014,41,Martavis Bryant (PIT),49,8,26,549,21.1,8,8,3,12,0,0,10,104.1,10.4,1.10%
2014,42,Allen Hurns (JAC),97,17.4,51,677,13.3,11,6,0,0,0,0,16,103.7,6.5,0.00%
2014,43,Doug Baldwin (SEA),98,23,66,825,12.5,15,3,1,8,0,0,16,101.3,6.3,0.00%
2014,44,James Jones (OAK),112,18.3,73,666,9.1,6,6,0,0,0,1,16,100.6,6.3,0.00%
2014,45,Robert Woods (BUF),104,18.1,65,699,10.8,11,5,0,0,0,1,16,99.9,6.2,1.20%
2014,46,John Brown (ARI),103,18.4,48,696,14.5,11,5,3,-6,0,0,16,99,6.2,0.00%
2014,47,Keenan Allen (LAC),121,21.4,77,783,10.2,6,4,0,0,0,2,14,98.3,7,18.00%
2014,48,Jarvis Landry (MIA),112,19,84,758,9,6,5,2,-4,0,4,16,97.4,6.1,7.10%
2014,49,Andrew Hawkins (CLE),112,22.4,63,824,13.1,13,2,3,15,0,0,15,95.9,6.4,0.00%
2014,50,Kenny Britt (LAR),84,16.8,48,748,15.6,13,3,2,14,0,0,16,94.2,5.9,0.00%
2014,50,Michael Crabtree (SF),108,22.4,68,698,10.3,10,4,1,4,0,0,16,94.2,5.9,0.00%
2014,52,Andre Holmes (OAK),98,15.9,47,693,14.7,9,4,0,0,0,0,16,93.3,5.8,0.00%
2014,53,Pierre Garcon (WAS),105,19.2,68,752,11.1,8,3,0,0,0,0,16,93.2,5.8,0.00%
2014,54,Larry Fitzgerald (ARI),104,18.5,63,784,12.4,11,2,0,0,0,1,14,88.4,6.3,0.80%
2014,55,Reggie Wayne (IND),116,18.1,64,779,12.2,10,2,0,0,0,1,15,87.9,5.9,0.00%
2014,56,Brandin Cooks (NO),69,10.6,53,550,10.4,4,3,7,73,1,0,10,86.3,8.6,1.10%
2014,57,Percy Harvin (NYJ),78,16.7,51,483,9.5,6,1,33,202,1,1,13,78.5,6,0.10%
2014,58,Markus Wheaton (PIT),86,14.2,53,644,12.2,5,2,4,19,0,0,16,78.3,4.9,0.00%
2014,59,Jarius Wright (MIN),62,12.4,42,588,14,9,2,5,71,0,0,16,77.9,4.9,0.00%
2014,60,Nate Washington (TEN),72,14.4,40,647,16.2,11,2,0,0,0,0,16,76.7,4.8,0.00%
2013,1,Josh Gordon (CLE),159,23.5,87,"1,646",18.9,30,9,5,88,0,0,14,227.4,16.2,0.10%
2013,2,Demaryius Thomas (DEN),142,20.9,92,"1,430",15.5,19,14,0,0,0,0,16,227,14.2,0.10%
2013,3,Calvin Johnson (DET),157,25,84,"1,492",17.8,22,12,0,0,0,1,14,219.2,15.7,0.10%
2013,4,A.J. Green (CIN),178,30.9,98,"1,426",14.6,18,11,0,0,0,0,16,208.6,13,0.70%
2013,5,Brandon Marshall (CHI),163,28.9,100,"1,295",13,16,12,0,0,0,0,16,205.5,12.8,2.60%
2013,6,Dez Bryant (DAL),160,27.5,93,"1,233",13.3,14,13,1,1,0,1,16,199.4,12.5,2.60%
2013,7,Antonio Brown (PIT),166,28.5,110,"1,499",13.6,23,8,7,4,0,0,16,198.9,12.4,0.90%
2013,8,Alshon Jeffery (CHI),150,26.4,89,"1,421",16,20,7,16,105,0,1,16,194.6,12.2,0.00%
2013,9,Eric Decker (DEN),136,19.9,87,"1,288",14.8,19,11,0,0,0,1,16,192.8,12,0.60%
2013,10,DeSean Jackson (PHI),125,25,82,"1,332",16.2,25,9,3,2,0,0,16,187.4,11.7,0.60%
2013,11,Jordy Nelson (GB),127,22.8,85,"1,314",15.5,22,8,0,0,0,0,16,179.4,11.2,0.10%
2013,12,Andre Johnson (HOU),181,29.1,109,"1,407",12.9,20,5,0,0,0,0,16,170.7,10.7,0.00%
2013,13,Pierre Garcon (WAS),181,30.2,113,"1,346",11.9,16,5,2,19,0,1,16,164.5,10.3,0.00%
2013,14,Vincent Jackson (TB),160,32.1,78,"1,224",15.7,19,7,1,0,0,0,16,164.4,10.3,0.00%
2013,15,Anquan Boldin (SF),129,31.8,85,"1,179",13.9,19,7,2,11,0,0,16,161,10.1,0.10%
2013,16,Larry Fitzgerald (ARI),134,24.2,82,954,11.6,11,10,2,8,0,1,16,154.2,9.6,0.80%
2013,17,Keenan Allen (LAC),104,19.4,71,"1,046",14.7,16,8,0,0,0,2,15,148.6,9.9,18.00%
2013,18,Julian Edelman (NE),151,24.4,105,"1,056",10.1,9,6,2,11,0,0,16,146.7,9.2,8.40%
2013,19,Terrelle Pryor Sr. (OAK),0,0,0,0,0,0,0,83,576,2,2,11,143.4,13,0.00%
2013,20,T.Y. Hilton (IND),138,24.1,82,"1,083",13.2,13,5,2,6,0,0,16,138.9,8.7,1.60%
2013,21,Torrey Smith (BAL),137,22.5,65,"1,128",17.4,20,4,0,0,0,0,16,138.8,8.7,0.00%
2013,22,Marvin Jones Jr. (CIN),80,13.7,51,712,14,10,10,8,65,0,0,16,137.7,8.6,0.00%
2013,23,Riley Cooper (PHI),84,16.8,47,835,17.8,13,8,0,18,0,0,16,137.3,8.6,0.00%
2013,24,Wes Welker (DEN),111,16.5,73,778,10.7,12,10,0,0,0,1,13,135.8,10.4,0.00%
2013,25,Michael Floyd (ARI),112,20.3,65,"1,041",16,17,5,0,0,0,0,16,134.1,8.4,0.00%
2013,26,Mike Wallace (MIA),141,24.2,73,930,12.7,11,5,3,33,0,0,16,126.3,7.9,0.00%
2013,27,Brian Hartline (MIA),133,23,76,"1,016",13.4,14,4,0,0,0,0,16,125.6,7.8,0.00%
2013,28,Marques Colston (NO),110,16.9,75,943,12.6,13,5,0,0,0,0,15,124.3,8.3,0.00%
2013,29,Golden Tate (SEA),98,24,64,898,14,12,5,3,31,0,0,16,122.9,7.7,1.00%
2013,30,Victor Cruz (NYG),122,22,73,998,13.7,10,4,0,0,0,1,14,121.8,8.7,0.10%
2013,31,Kendall Wright (TEN),140,26.6,94,"1,079",11.5,17,2,0,0,0,0,16,119.9,7.5,0.00%
2013,32,Jerricho Cotchery (PIT),76,13.1,46,602,13.1,9,10,1,-5,0,0,16,119.7,7.5,0.00%
2013,33,Harry Douglas (ATL),132,20.4,85,"1,067",12.6,13,2,0,0,0,2,16,114.7,7.2,0.00%
2013,34,Emmanuel Sanders (PIT),112,19.1,67,740,11,12,6,1,25,0,0,16,114.5,7.2,0.00%
2013,35,Rod Streater (OAK),99,19.8,60,888,14.8,10,4,2,17,0,1,16,112.5,7,0.10%
2013,36,Eddie Royal (LAC),67,12.3,47,631,13.4,12,8,3,21,0,1,15,111.2,7.4,0.00%
2013,37,Nate Washington (TEN),104,19.8,58,919,15.8,11,3,0,0,0,0,16,109.9,6.9,0.00%
2013,38,Doug Baldwin (SEA),73,17.8,50,778,15.6,14,5,2,6,0,0,16,108.4,6.8,0.00%
2013,39,Greg Jennings (MIN),105,19.9,68,804,11.8,11,4,0,0,0,0,15,104.4,7,0.00%
2013,40,Terrance Williams (DAL),74,12.6,44,736,16.7,12,5,3,4,0,2,16,102,6.4,0.00%
2013,41,Denarius Moore (OAK),86,17.2,46,695,15.1,9,5,0,0,0,0,13,99.5,7.7,0.00%
2013,42,Steve Smith (CAR),110,23.6,64,745,11.6,4,4,0,0,0,0,15,98.5,6.6,0.00%
2013,43,James Jones (GB),93,17,59,817,13.8,12,3,0,0,0,1,14,97.7,7,0.00%
2013,44,Dwayne Bowe (KC),103,19.1,57,673,11.8,9,5,0,0,0,0,15,97.3,6.5,0.00%
