Season,Rank,Player,TACKLE,ASSIST,SACK,TFL,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
2006,44,Terrence McGee (BUF),64,13,0,0,11,0,1,1,1,15,136.5,9.1,0.00%
2006,45,DeAngelo Hall (ATL),51,7,0,0,16,4,0,1,1,16,135.9,8.5,0.00%
2006,46,Troy Polamalu (PIT),57,20,1,0,8,3,1,0,0,13,135.7,10.4,0.00%
2006,47,Roy Williams (DAL),49,9,0,0,14,5,0,2,0,16,134.5,8.4,0.00%
2006,48,Chris Gamble (CAR),52,13,1,0,13,3,0,0,1,15,132.6,8.8,0.00%
2006,49,Darren Sharper (MIN),52,16,1,0,9,4,1,0,0,16,131.9,8.2,0.00%
2006,49,Greg Wesley (KC),63,5,0,0,7,3,2,0,0,14,131.9,9.4,0.00%
2005,1,Adrian Wilson (ARI),92,16,8,0,9,1,1,2,0,16,212.8,13.3,0.00%
2005,2,Charles Tillman (CHI),85,11,1,0,16,5,4,0,1,15,211.2,14.1,0.10%
2005,3,Ronde Barber (TB),82,16,2,0,20,5,0,1,0,16,202.3,12.6,0.00%
2005,4,Brian Dawkins (PHI),69,11,3.5,1,24,3,4,1,0,16,199.8,12.5,0.00%
2005,5,Gibril Wilson (NYG),88,22,3,1,5,2,2,0,0,16,188.9,11.8,0.00%
2005,6,Champ Bailey (DEN),60,6,0,1,23,8,1,0,2,14,187.7,13.4,0.00%
2005,7,Nate Clements (BUF),81,21,0,0,13,2,3,1,0,16,183.1,11.4,0.00%
2005,8,Michael Lewis (PHI),90,14,1,1,8,2,1,1,0,16,182.2,11.4,0.00%
2005,9,Sammy Knight (KC),70,20,2,0,13,2,2,2,1,16,180,11.3,0.00%
2005,10,Troy Polamalu (PIT),74,18,3,1,8,2,1,2,1,16,179.4,11.2,0.00%
2005,11,Deltha O'Neal (CIN),56,9,0,0,20,10,0,1,0,15,174.9,11.7,0.00%
2005,12,Shawntae Spencer (SF),73,9,0,1,19,4,0,0,1,15,173.4,11.6,0.00%
2005,13,Roy Williams (DAL),65,12,2.5,0,10,3,3,1,1,16,168.8,10.6,0.00%
2005,14,Erik Coleman (NYJ),80,36,0,0,7,2,0,0,0,16,167.9,10.5,0.00%
2005,15,Antoine Winfield (MIN),80,9,0,0,8,4,0,2,0,16,167.1,10.4,0.00%
2005,16,Chris Gamble (CAR),60,10,0,0,12,7,1,1,1,15,164.8,11,0.00%
2005,17,Ty Law (NYJ),45,17,0,0,18,10,0,0,1,16,163.8,10.2,0.00%
2005,18,Kerry Rhodes (NYJ),80,20,1,0,7,1,1,0,0,16,159,9.9,0.00%
2005,19,Chris Hope (PIT),70,27,0,1,5,3,1,1,0,16,158.6,9.9,0.00%
2005,20,Darren Sharper (MIN),41,10,0,0,16,9,1,1,2,14,158.4,11.3,0.00%
2005,21,Ike Taylor (PIT),69,15,0,0,20,1,0,2,0,16,158.2,9.9,0.00%
2005,22,Kenoy Kennedy (DET),72,24,0,1,6,2,1,0,1,16,157.8,9.9,0.00%
2005,23,Greg Wesley (KC),66,16,0,0,8,6,1,0,0,16,157.2,9.8,0.00%
2005,24,DeAngelo Hall (ATL),59,7,0,0,10,6,1,2,1,15,156.9,10.5,0.00%
2005,25,Terrence McGee (BUF),60,13,0,0,15,4,1,1,1,15,156.6,10.4,0.00%
2005,26,Lawyer Milloy (BUF),75,32,1,0,4,1,0,1,0,16,155.8,9.7,0.00%
2005,26,Kevin Kaesviharn (CIN),63,24,1,0,8,3,0,3,0,16,155.8,9.7,0.00%
2005,28,Ken Lucas (CAR),62,7,0,0,15,6,0,1,0,15,155,10.3,0.00%
2005,29,Marlon McCree (CAR),73,14,0,0,10,3,0,1,0,16,154.3,9.6,0.00%
2005,30,Mark Roman (GB),70,20,0,0,8,2,0,2,0,16,150.4,9.4,0.00%
2005,31,Rashean Mathis (JAC),55,9,0,1,15,5,0,1,1,16,149.4,9.3,0.00%
2005,32,Nick Ferguson (DEN),60,18,0,0,8,5,1,1,0,16,148.8,9.3,0.00%
2005,33,Michael Boulware (SEA),58,15,2,1,9,4,1,0,0,16,146.5,9.2,0.00%
2005,34,Stuart Schweigert (OAK),61,14,0,0,9,2,2,3,0,16,145.8,9.1,0.00%
2005,35,Fred Thomas (NO),56,19,3,0,11,2,0,2,0,16,145.1,9.1,0.00%
2005,36,Dunta Robinson (HOU),68,19,1,0,10,1,1,0,0,16,144.7,9,0.00%
2005,37,Mike Adams (SF),55,17,1,0,10,4,0,1,1,14,144.5,10.3,0.70%
2005,38,Bob Sanders (IND),72,20,0,0,4,1,1,1,0,14,142.2,10.2,0.00%
2005,39,Lance Schulters (MIA),57,20,2,0,6,4,1,0,0,16,141.9,8.9,0.00%
2005,40,Sean Taylor (WAS),56,9,1,0,12,2,2,1,1,15,140.9,9.4,0.00%
2005,41,Terence Newman (DAL),57,3,1,0,17,3,1,1,0,16,140.4,8.8,0.00%
2005,42,Mike Brown (CHI),63,9,1,0,6,3,1,0,1,12,139.7,11.6,0.00%
2005,43,Jason Webster (ATL),75,6,0,0,5,1,2,0,0,14,137.7,9.8,0.00%
2005,44,Quentin Jammer (LAC),60,12,0,0,19,1,1,0,0,16,136.8,8.6,0.00%
2005,45,Dwight Smith (NO),63,10,1,0,7,2,2,0,0,15,134.9,9,0.00%
2005,46,John Lynch (DEN),45,17,4,0,8,2,4,0,0,16,134.6,8.4,0.00%
2005,47,Domonique Foxworth (DEN),58,6,0,0,16,2,1,1,0,15,133.7,8.9,0.00%
2005,47,Tory James (CIN),49,8,0,0,14,5,1,1,0,16,133.7,8.4,0.00%
2005,49,Chris Crocker (CLE),50,29,2,0,4,2,2,1,0,16,133.1,8.3,0.00%
2005,50,Renaldo Hill (OAK),72,14,0,0,5,1,0,0,0,16,131.1,8.2,0.00%
2004,1,Ed Reed (BAL),64,14,2,6,17,9,3,2,2,16,232.3,14.5,0.00%
2004,2,Rodney Harrison (NE),89,40,3,6,8,2,3,0,0,16,224.8,14.1,0.00%
2004,3,Ronde Barber (TB),77,15,3,9,13,3,2,2,2,16,224.1,14,0.00%
2004,4,Mike Green (CHI),83,24,1.5,7,9,2,2,4,0,16,213.9,13.4,0.00%
2004,5,Adrian Wilson (ARI),77,22,1,10,11,3,1,2,1,16,210.9,13.2,0.00%
2004,6,Dunta Robinson (HOU),74,14,3,1,19,6,3,0,0,16,206.9,12.9,0.00%
2004,7,Marcus Trufant (SEA),83,10,1,4,20,5,0,0,0,16,201.3,12.6,0.00%
2004,8,Madieu Williams (CIN),76,15,2,6,11,3,0,2,1,16,194.1,12.1,0.00%
2004,9,Nate Clements (BUF),57,21,0.5,3,14,6,5,1,1,16,192,12,0.00%
2004,10,Robert Griffith (CLE),92,26,1,8,3,1,0,0,0,16,191.5,12,0.00%
2004,11,Troy Polamalu (PIT),66,28,1,4,14,5,0,0,1,16,186.4,11.7,0.00%
2004,12,Terrence McGee (BUF),71,16,2,4,15,3,0,1,0,16,178.4,11.2,0.00%
2004,13,Ken Lucas (SEA),59,7,0,3,21,6,0,2,1,16,177,11.1,0.00%
2004,14,Erik Coleman (NYJ),67,21,2,4,12,4,0,1,0,16,176.8,11.1,0.00%
2004,15,Donovin Darius (JAC),61,28,0,1,7,5,2,4,0,16,174.9,10.9,0.00%
2004,16,Shawn Springs (WAS),52,12,6,6,12,5,1,0,0,15,173.3,11.6,0.00%
2004,17,Kelly Herndon (DEN),56,13,1,5,23,2,3,1,0,16,171.2,10.7,0.00%
2004,18,Jerametrius Butler (LAR),73,5,0,0,19,5,0,1,0,16,170.9,10.7,0.00%
2004,19,Dwight Smith (TB),72,11,0,3,13,3,3,0,0,16,170.5,10.7,0.00%
2004,20,Michael Lewis (PHI),76,14,0,4,12,1,2,1,0,16,169.7,10.6,0.00%
2004,21,Brian Dawkins (PHI),62,8,3,3,12,4,2,1,0,15,168.7,11.2,0.00%
2004,22,Tory James (CIN),58,5,0,2,13,8,2,1,0,16,167.5,10.5,0.00%
2004,23,Will Allen (NYG),75,6,1,3,19,1,1,0,0,16,166.2,10.4,0.00%
2004,23,Terrence Kiel (LAC),71,25,1,3,10,2,0,1,0,16,166.2,10.4,0.00%
2004,25,Sean Taylor (WAS),59,17,1,3,15,4,2,0,0,15,163.7,10.9,0.00%
2004,26,Champ Bailey (DEN),68,13,0,7,12,3,0,0,0,16,162.5,10.2,0.00%
2004,27,Darren Sharper (GB),59,13,0,1,7,4,2,1,3,15,161.6,10.8,0.00%
2004,28,Mike Minter (CAR),63,20,2,3,10,0,3,2,0,16,160.2,10,0.00%
2004,29,Will Demps (BAL),64,19,2.5,3,7,1,2,2,0,16,159.6,10,0.00%
2004,30,Roy Williams (DAL),70,18,0,4,10,2,1,0,0,16,157.9,9.9,0.00%
2004,31,Terence Newman (DAL),66,4,0,2,15,4,2,0,0,16,157.7,9.9,0.00%
2004,32,Kenoy Kennedy (DEN),66,16,2,3,9,1,2,1,0,15,157.3,10.5,0.00%
2004,33,Chris Gamble (CAR),60,6,0,3,14,6,1,0,0,16,157.2,9.8,0.00%
2004,34,Sammy Knight (MIA),52,44,0,3,4,4,2,1,0,16,157,9.8,0.00%
2004,35,Adam Archuleta (LAR),70,13,2,6,3,0,1,1,1,15,156.6,10.4,0.00%
2004,36,David Barrett (NYJ),64,14,0,6,13,2,1,0,0,16,155.3,9.7,0.00%
2004,36,Brent Alexander (NYG),56,24,2,3,7,3,1,2,0,16,155.3,9.7,0.00%
2004,38,Tebucky Jones (NO),79,23,0,0,4,1,1,1,0,16,155.1,9.7,0.00%
2004,39,Ken Hamlin (SEA),63,16,2,1,9,4,1,0,0,16,154.7,9.7,0.00%
2004,40,Jay Bellamy (NO),74,18,0,3,1,0,2,3,0,15,153.9,10.3,0.00%
2004,41,Rashean Mathis (JAC),52,10,0,2,21,5,1,0,0,16,151.2,9.5,0.00%
2004,42,Lito Sheppard (PHI),52,4,1,2,15,5,0,0,2,15,149.7,10,0.00%
2004,43,Tony Parrish (SF),54,28,0.5,2,8,4,1,1,0,16,149.3,9.3,0.00%
2004,44,Antoine Winfield (MIN),63,15,0,3,8,3,1,1,0,15,148.6,9.9,0.00%
2004,45,Brian Kelly (TB),51,7,0,2,22,4,0,1,0,15,144,9.6,0.00%
2004,46,Charles Woodson (OAK),59,15,2.5,1,9,1,2,1,0,12,143,11.9,0.00%
2004,47,Brock Marion (DET),66,22,0,0,8,3,0,0,0,16,142.9,8.9,0.00%
2004,48,Greg Wesley (KC),60,7,0,0,7,4,4,0,0,12,142,11.8,0.00%
2004,49,DeWayne Washington (JAC),68,9,0,2,9,2,1,0,0,15,141.6,9.4,0.00%
2004,50,Duane Starks (ARI),53,5,1,1,12,3,1,2,1,14,140.8,10.1,0.00%
2003,1,Rodney Harrison (NE),92,32,3,8,11,3,1,1,0,16,233.7,14.6,0.00%
2003,2,Antoine Winfield (BUF),94,15,1,10,12,1,2,0,0,16,212.5,13.3,0.00%
2003,3,Greg Wesley (KC),87,15,2,3,12,6,1,0,0,16,209.6,13.1,0.00%
2003,4,Ronde Barber (TB),80,19,1.5,8,6,2,3,1,1,16,201.6,12.6,0.00%
2003,5,Ed Reed (BAL),58,12,1,8,15,7,1,0,1,16,199.7,12.5,0.00%
2003,6,Brian Russell (MIN),72,15,1,2,11,9,0,1,0,15,194.1,12.9,0.00%
2003,7,Fred Thomas (NO),74,11,1,1,22,4,1,1,0,16,193,12.1,0.00%
2003,8,Corey Chavous (MIN),74,11,0,2,14,8,0,0,1,16,191.5,12,0.00%
2003,9,Jay Bellamy (NO),77,17,1,8,13,3,1,0,0,16,191.1,11.9,0.00%
2003,10,Dre' Bly (DET),52,8,1,4,15,6,5,2,2,14,190.8,13.6,0.00%
2003,11,Darren Sharper (GB),71,13,2,3,13,5,2,0,0,15,184.5,12.3,0.00%
2003,12,Adam Archuleta (LAR),71,7,5,8,7,1,1,1,1,13,181.5,14,0.00%
2003,13,Ty Law (NE),61,13,0,3,23,6,0,0,1,15,179.7,12,0.00%
2003,14,Lawyer Milloy (BUF),70,35,3,4,9,0,2,1,0,16,179.1,11.2,0.00%
2003,15,Dexter Jackson (ARI),73,13,0,1,14,6,1,0,0,16,177.1,11.1,0.00%
2003,16,Terence Newman (DAL),66,10,1,4,20,4,0,1,0,16,174.7,10.9,0.00%
2003,17,Aeneas Williams (LAR),60,15,1,2,8,4,1,4,2,16,174.6,10.9,0.00%
2003,18,Tony Parrish (SF),51,15,0.5,1,18,9,1,1,0,16,172.5,10.8,0.00%
2003,19,Michael Lewis (PHI),67,19,2,2,11,3,2,1,0,16,171.8,10.7,0.00%
2003,20,Mike Logan (PIT),70,23,1,7,5,0,1,3,0,16,167.7,10.5,0.00%
2003,21,Charles Tillman (CHI),74,7,1,2,12,4,1,0,0,16,167.4,10.5,0.10%
2003,22,Marcus Coleman (HOU),57,12,0,0,22,7,1,0,0,15,166.8,11.1,0.00%
2003,23,Jerome Woods (KC),61,18,0,0,11,3,3,1,2,16,164.9,10.3,0.00%
2003,24,Mike Minter (CAR),71,18,0,2,8,3,0,0,2,16,164.3,10.3,0.00%
2003,25,Matt Bowen (WAS),76,9,0,0,7,3,2,2,0,16,162.6,10.2,0.00%
2003,26,Robert Griffith (CLE),74,19,0,5,7,2,1,0,0,16,162.5,10.2,0.00%
2003,27,Marcus Trufant (SEA),69,9,0,3,20,2,0,1,0,16,161.9,10.1,0.00%
2003,28,Sam Garnes (NYJ),66,32,0.5,1,8,2,2,1,0,16,161.8,10.1,0.00%
2003,29,Deon Grant (CAR),65,12,1,5,12,3,0,1,0,16,160.4,10,0.00%
2003,30,Ifeanyi Ohalete (WAS),73,22,0,1,8,3,0,1,0,15,159.9,10.7,0.00%
2003,31,Ken Hamlin (SEA),76,20,0,0,8,1,2,1,0,16,158.4,9.9,0.00%
2003,32,Sammy Knight (MIA),66,32,0,1,6,3,2,0,0,16,158,9.9,0.00%
2003,33,Omar Stoutmire (NYG),74,21,1,0,9,1,2,0,0,16,157.6,9.9,0.00%
2003,34,Darren Woodson (DAL),59,20,1,5,16,1,0,2,0,16,157.3,9.8,0.00%
2003,35,Mike Doss (IND),68,29,0,5,5,1,2,0,0,15,157.1,10.5,0.00%
2003,36,Eric Brown (HOU),69,23,0.5,4,3,1,3,0,0,16,154.6,9.7,0.00%
2003,37,Dexter McCleon (KC),55,5,0,2,15,6,0,2,0,16,152,9.5,0.00%
2003,38,Champ Bailey (WAS),67,4,0,5,9,2,1,2,0,16,151.6,9.5,0.00%
2003,39,Renaldo Hill (ARI),47,11,2,5,11,5,1,0,1,14,151,10.8,0.00%
2003,39,Jerametrius Butler (LAR),64,7,0,1,10,4,1,2,0,16,151,9.4,0.00%
2003,41,Quentin Jammer (LAC),57,14,0,4,13,4,0,1,0,16,150,9.4,0.00%
2003,42,Tory James (CIN),57,6,1,3,18,4,0,0,0,16,148.7,9.3,0.00%
2003,43,Brent Alexander (PIT),60,21,1,2,6,4,0,1,0,16,148,9.3,0.00%
2003,43,Kelly Herndon (DEN),56,5,0,3,17,3,2,1,0,15,148,9.9,0.00%
2003,45,Roy Williams (DAL),53,15,2,5,9,2,2,1,0,16,147.1,9.2,0.00%
2003,46,Charles Woodson (OAK),56,14,1,5,8,3,1,1,0,15,146.4,9.8,0.00%
2003,47,Eric Warfield (KC),62,4,1,1,13,4,1,0,0,15,146.1,9.7,0.00%
2003,48,Ahmed Plummer (SF),59,8,0,0,16,4,0,0,1,15,144.6,9.6,0.00%
2003,48,Jerry Wilson (LAC),63,19,1,1,8,1,3,0,0,16,144.6,9,0.00%
2003,50,Rashean Mathis (JAC),68,10,0,2,10,2,0,1,0,16,143.7,9,0.00%
2002,1,Rodney Harrison (NE),92,32,3,8,11,3,1,1,0,16,233.7,14.6,0.00%
2002,2,Antoine Winfield (BUF),94,15,1,10,12,1,2,0,0,16,212.5,13.3,0.00%
2002,3,Greg Wesley (KC),87,15,2,3,12,6,1,0,0,16,209.6,13.1,0.00%
2002,4,Ronde Barber (TB),80,19,1.5,8,6,2,3,1,1,16,201.6,12.6,0.00%
2002,5,Ed Reed (BAL),58,12,1,8,15,7,1,0,1,16,199.7,12.5,0.00%
2002,6,Brian Russell (MIN),72,15,1,2,11,9,0,1,0,15,194.1,12.9,0.00%
2002,7,Fred Thomas (NO),74,11,1,1,22,4,1,1,0,16,193,12.1,0.00%
2002,8,Corey Chavous (MIN),74,11,0,2,14,8,0,0,1,16,191.5,12,0.00%
2002,9,Jay Bellamy (NO),77,17,1,8,13,3,1,0,0,16,191.1,11.9,0.00%
2002,10,Dre' Bly (DET),52,8,1,4,15,6,5,2,2,14,190.8,13.6,0.00%
2002,11,Darren Sharper (GB),71,13,2,3,13,5,2,0,0,15,184.5,12.3,0.00%
2002,12,Adam Archuleta (LAR),71,7,5,8,7,1,1,1,1,13,181.5,14,0.00%
2002,13,Ty Law (NE),61,13,0,3,23,6,0,0,1,15,179.7,12,0.00%
2002,14,Lawyer Milloy (BUF),70,35,3,4,9,0,2,1,0,16,179.1,11.2,0.00%
2002,15,Dexter Jackson (ARI),73,13,0,1,14,6,1,0,0,16,177.1,11.1,0.00%
2002,16,Terence Newman (DAL),66,10,1,4,20,4,0,1,0,16,174.7,10.9,0.00%
2002,17,Aeneas Williams (LAR),60,15,1,2,8,4,1,4,2,16,174.6,10.9,0.00%
2002,18,Tony Parrish (SF),51,15,0.5,1,18,9,1,1,0,16,172.5,10.8,0.00%
2002,19,Michael Lewis (PHI),67,19,2,2,11,3,2,1,0,16,171.8,10.7,0.00%
2002,20,Mike Logan (PIT),70,23,1,7,5,0,1,3,0,16,167.7,10.5,0.00%
2002,21,Charles Tillman (CHI),74,7,1,2,12,4,1,0,0,16,167.4,10.5,0.10%
2002,22,Marcus Coleman (HOU),57,12,0,0,22,7,1,0,0,15,166.8,11.1,0.00%
2002,23,Jerome Woods (KC),61,18,0,0,11,3,3,1,2,16,164.9,10.3,0.00%
2002,24,Mike Minter (CAR),71,18,0,2,8,3,0,0,2,16,164.3,10.3,0.00%
2002,25,Matt Bowen (WAS),76,9,0,0,7,3,2,2,0,16,162.6,10.2,0.00%
2002,26,Robert Griffith (CLE),74,19,0,5,7,2,1,0,0,16,162.5,10.2,0.00%
2002,27,Marcus Trufant (SEA),69,9,0,3,20,2,0,1,0,16,161.9,10.1,0.00%
2002,28,Sam Garnes (NYJ),66,32,0.5,1,8,2,2,1,0,16,161.8,10.1,0.00%
2002,29,Deon Grant (CAR),65,12,1,5,12,3,0,1,0,16,160.4,10,0.00%
2002,30,Ifeanyi Ohalete (WAS),73,22,0,1,8,3,0,1,0,15,159.9,10.7,0.00%
2002,31,Ken Hamlin (SEA),76,20,0,0,8,1,2,1,0,16,158.4,9.9,0.00%
2002,32,Sammy Knight (MIA),66,32,0,1,6,3,2,0,0,16,158,9.9,0.00%
2002,33,Omar Stoutmire (NYG),74,21,1,0,9,1,2,0,0,16,157.6,9.9,0.00%
2002,34,Darren Woodson (DAL),59,20,1,5,16,1,0,2,0,16,157.3,9.8,0.00%
2002,35,Mike Doss (IND),68,29,0,5,5,1,2,0,0,15,157.1,10.5,0.00%
2002,36,Eric Brown (HOU),69,23,0.5,4,3,1,3,0,0,16,154.6,9.7,0.00%
2002,37,Dexter McCleon (KC),55,5,0,2,15,6,0,2,0,16,152,9.5,0.00%
2002,38,Champ Bailey (WAS),67,4,0,5,9,2,1,2,0,16,151.6,9.5,0.00%
2002,39,Renaldo Hill (ARI),47,11,2,5,11,5,1,0,1,14,151,10.8,0.00%
2002,39,Jerametrius Butler (LAR),64,7,0,1,10,4,1,2,0,16,151,9.4,0.00%
2002,41,Quentin Jammer (LAC),57,14,0,4,13,4,0,1,0,16,150,9.4,0.00%
2002,42,Tory James (CIN),57,6,1,3,18,4,0,0,0,16,148.7,9.3,0.00%
2002,43,Brent Alexander (PIT),60,21,1,2,6,4,0,1,0,16,148,9.3,0.00%
2002,43,Kelly Herndon (DEN),56,5,0,3,17,3,2,1,0,15,148,9.9,0.00%
2002,45,Roy Williams (DAL),53,15,2,5,9,2,2,1,0,16,147.1,9.2,0.00%
2002,46,Charles Woodson (OAK),56,14,1,5,8,3,1,1,0,15,146.4,9.8,0.00%
2002,47,Eric Warfield (KC),62,4,1,1,13,4,1,0,0,15,146.1,9.7,0.00%
2002,48,Ahmed Plummer (SF),59,8,0,0,16,4,0,0,1,15,144.6,9.6,0.00%
2002,48,Jerry Wilson (LAC),63,19,1,1,8,1,3,0,0,16,144.6,9,0.00%
2002,50,Rashean Mathis (JAC),68,10,0,2,10,2,0,1,0,16,143.7,9,0.00%
